habitaciones;baños;precio;link_inmueble;metros_cuadrados;anunciante;zona;tipo_de_operacion;web;zona_metadata
3;2;A consultar;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/186018821/d;77.0;Hipoges;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;125000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-trastero-ascensor-patio-parking/158068094/d;110.0;Toñi;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;A consultar;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/187238292/d;77.0;Century 21 Plaza;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;A consultar;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/187238141/d;77.0;Century 21 Plaza;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;A consultar;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/187238138/d;73.0;Century 21 Plaza;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;1;92000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/ascensor/184620359/d;100.0;Anabedbla;Alcoi / Santa Rosa;Venta;Fotocasa;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
1;1;12000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/184718646/d;55.0;Solvia inmobiliaria;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;17000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/184896745/d;95.0;Solvia inmobiliaria;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;51944.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/zona-nord/186477183/d;70.0;Hipoges;Alcoi / Zona Nord;Venta;Fotocasa;"{""barrio"": ""Zona Nord"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
1;1;34200.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/184720620/d;110.0;Solvia inmobiliaria;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
1;1;34200.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/182185116/d;110.0;Solvia inmobiliaria;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
1;1;30500.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/182185117/d;109.0;Solvia inmobiliaria;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;150000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking/163952358/d;140.0;INMOBILIARIA CANTO;Alcoi / Eixample (Alcoy);Venta;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [""Alcoy""], ""municipio"": ""Alcoi"", ""subzona"": null}"
5;3;400000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-jardin-trastero-piscina/159408109/d;350.0;inmobiliaria aracil;Alcoi / Santa Rosa;Venta;Fotocasa;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;0;112125.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/no-amueblado/186826753/d;85.0;Gestores De Inversiones Inmobiliarias;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;0;89125.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/no-amueblado/186665522/d;72.0;Gestores De Inversiones Inmobiliarias;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;0;95450.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/no-amueblado/186665484/d;80.0;Gestores De Inversiones Inmobiliarias;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;3;280000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-parking-jardin-terraza-trastero-piscina/185694528/d;329.0;Kapitalia Inmobiliaria;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
5;5;433000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-parking-jardin-terraza-trastero-piscina/163946162/d;480.0;INMOBILIARIA CANTO;Alcoi;Venta;Fotocasa;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;540000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-parking-terraza-piscina/163946182/d;170.0;INMOBILIARIA CANTO;Alcoi / Viaducto (Alcoy);Venta;Fotocasa;"{""barrio"": ""Viaducto"", ""extras"": [""Alcoy""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;11000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/zona-nord/184069192/d;65.0;Solvia inmobiliaria;Alcoi / Zona Nord;Venta;Fotocasa;"{""barrio"": ""Zona Nord"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;145000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/batoi/186784539/d;131.0;INMOBILIARIA NORTE;Alcoi / Batoi;Venta;Fotocasa;"{""barrio"": ""Batoi"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;23000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/zona-nord/184373189/d;70.0;Solvia inmobiliaria;Alcoi / Zona Nord;Venta;Fotocasa;"{""barrio"": ""Zona Nord"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;130000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/ascensor-amueblado/183901804/d;140.0;NEXT STEP PROPERTIES;Alcoi / Santa Rosa;Venta;Fotocasa;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;0;800000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/no-amueblado/181271768/d;621.0;INMOBILIARIA PASCUAL;Alcoi;Venta;Fotocasa;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;140000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/163946332/d;220.0;INMOBILIARIA CANTO;Alcoi / El Camí (Alcoy);Venta;Fotocasa;"{""barrio"": ""El Camí"", ""extras"": [""Alcoy""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;37400.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/eixample/178667231/d;91.0;Solvia inmobiliaria;Alcoi / Eixample;Venta;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;244900.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio/185080105/d;256.0;Inmobiliaria Sanchéz;Alcoi / Batoi;Venta;Fotocasa;"{""barrio"": ""Batoi"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
1;1;25000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/187312361/d;1360.0;Particular;Alcoi / Santa Rosa;Venta;Fotocasa;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;0;83475.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/no-amueblado/186142726/d;72.0;Gestores De Inversiones Inmobiliarias;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;143400.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/trastero-ascensor/186027060/d;133.0;Kapitalia Inmobiliaria;Alcoi / Santa Rosa;Venta;Fotocasa;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;130000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-trastero-ascensor-no-amueblado/183078382/d;90.0;INMOBILIARIA CANTO;Alcoi / Zona Nord;Venta;Fotocasa;"{""barrio"": ""Zona Nord"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;2;90000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-parking-ascensor/163946178/d;80.0;INMOBILIARIA CANTO;Alcoi / Batoi (Alcoy);Venta;Fotocasa;"{""barrio"": ""Batoi"", ""extras"": [""Alcoy""], ""municipio"": ""Alcoi"", ""subzona"": null}"
1;1;A consultar;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/terraza/183240230/d;43.0;Altamira;Alcoi;Venta;Fotocasa;"{""barrio"": null, ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;0;1800000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/eixample/163946292/d;800.0;INMOBILIARIA CANTO;Alcoi / Eixample (Alcoy);Venta;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [""Alcoy""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;195000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-ascensor-no-amueblado/177806501/d;185.0;Inmobiliaria J.B.C;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;2;25000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/186406820/d;62.0;Inmobiliaria Hache;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;69900.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/186429279/d;112.0;Inmobiliaria Hache;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;159000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-terraza-ascensor-amueblado/186824284/d;129.0;ALTAGES INMOBILIARIA;Alcoi / Santa Rosa;Venta;Fotocasa;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;94990.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/terraza-trastero-ascensor-amueblado/187003961/d;120.0;ALTAGES INMOBILIARIA;Alcoi / Santa Rosa;Venta;Fotocasa;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;149900.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/terraza/186950793/d;79.0;Inmobiliaria Hache;Alcoi / Eixample;Venta;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;145000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-ascensor-amueblado/186679102/d;141.0;Inmobiiaria Tarrazó;Alcoi / Eixample;Venta;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;3;124000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-trastero-ascensor-no-amueblado/186179711/d;108.0;Inmobiiaria Tarrazó;Alcoi / Eixample;Venta;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;4;280000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-terraza-trastero-amueblado/186949553/d;234.0;Inmobiiaria Tarrazó;Alcoi / Eixample;Venta;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;178000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-terraza-trastero-ascensor-no-amueblado/178388406/d;100.0;Inmobiiaria Tarrazó;Alcoi / Eixample;Venta;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;200000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-parking-terraza-trastero-ascensor-no-amueblado/177807332/d;138.0;Inmobiliaria J.B.C;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;3;335000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-patio-piscina/177241513/d;400.0;GESTIMAR INMOBILIARIA;Alcoi / El Camí;Venta;Fotocasa;"{""barrio"": ""El Camí"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
2;1;195000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/182297414/d;127.0;Inmobiiaria Tarrazó;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;185000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-terraza-ascensor-no-amueblado/176149050/d;150.0;Inmobiiaria Tarrazó;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;298000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/ascensor-no-amueblado/177786353/d;253.0;Inmobiliaria J.B.C;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;3;345000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-parking-terraza-trastero-piscina-no-amueblado/183134567/d;362.0;Inmobiiaria Tarrazó;Alcoi / Batoi;Venta;Fotocasa;"{""barrio"": ""Batoi"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
1;1;198000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/no-amueblado/179637850/d;54.0;Inmobiliaria J.B.C;Alcoi / Batoi / Sargento (Baradello);Venta;Fotocasa;"{""barrio"": ""Batoi"", ""extras"": [""Baradello""], ""municipio"": ""Alcoi"", ""subzona"": ""Sargento""}"
12;4;575000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-terraza-trastero-patio-piscina-piscina/186038565/d;1329.0;FINCAS VALENCIA CONSULTORES INMOBILIARIOS;Alcoi / Batoi;Venta;Fotocasa;"{""barrio"": ""Batoi"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
8;4;400000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/patio-no-amueblado/177757181/d;1117.0;Inmobiliaria J.B.C;Alcoi / Santa Rosa;Venta;Fotocasa;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;0;1000000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/no-amueblado/177756738/d;1546.0;Inmobiliaria J.B.C;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
6;1;299000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-no-amueblado/177781899/d;354.0;Inmobiliaria J.B.C;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
6;1;249000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-parking-terraza-trastero/183347297/d;354.0;Inmobiiaria Tarrazó;Alcoi / Eixample;Venta;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
10;10;4300000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/179229541/d;1850.0;Inmobiiaria Tarrazó;La Foia (La Foia);Venta;Fotocasa;"{""barrio"": null, ""extras"": [""La Foia""], ""municipio"": null, ""subzona"": null}"
5;1;750000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-piscina-no-amueblado/177756764/d;1200.0;Inmobiliaria J.B.C;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
10;2;625000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-trastero-patio-piscina-no-amueblado/177756730/d;1000.0;Inmobiliaria J.B.C;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;250000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/terraza-patio-no-amueblado/178367100/d;644.0;Inmobiliaria J.B.C;Alcoi / Eixample;Venta;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
1;1;143750.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/eixample/186054345/d;150.0;GESINDER;Alcoi / Eixample;Venta;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
0;0;800000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/no-amueblado/177756715/d;500.0;Inmobiliaria J.B.C;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;118000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-trastero-ascensor-patio-amueblado/185999865/d;100.0;Particular;Alcoi / Zona Nord;Venta;Fotocasa;"{""barrio"": ""Zona Nord"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;150000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-trastero-ascensor-amueblado-television/185777280/d;100.0;Particular;Alcoi / Santa Rosa;Venta;Fotocasa;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;185000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-terraza-ascensor/179508520/d;150.0;marina;Alcoi / Centre - Zona Alta (Zona Alta);Venta;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;45000.0;https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/batoi/181433418/d;60.0;Carmen Hernandez;Alcoi / Batoi;Venta;Fotocasa;"{""barrio"": ""Batoi"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;600.0;https://www.fotocasa.es/es/alquiler/vivienda/alcoy-alcoi/zona-nord/187299396/d;79.0;Kapitalia Inmobiliaria;Alcoi / Zona Nord;Alquiler;Fotocasa;"{""barrio"": ""Zona Nord"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;600.0;https://www.fotocasa.es/es/alquiler/vivienda/alcoy-alcoi/ascensor-amueblado-se-aceptan-mascotas/187162348/d;80.0;inmobiliaria aracil;Alcoi / Santa Rosa;Alquiler;Fotocasa;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
5;2;860.0;https://www.fotocasa.es/es/alquiler/vivienda/alcoy-alcoi/parking-ascensor-amueblado/187239619/d;135.0;Particular;Alcoi / Eixample;Alquiler;Fotocasa;"{""barrio"": ""Eixample"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;1200.0;https://www.fotocasa.es/es/alquiler/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-terraza-zona-comunitaria-amueblado/178840849/d;140.0;Pasqual;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;700.0;https://www.fotocasa.es/es/alquiler/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-terraza-ascensor-patio-amueblado/183846933/d;105.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;700.0;https://www.fotocasa.es/es/alquiler/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-ascensor-amueblado/187122381/d;95.0;INMOBILIARIA NORTE;Alcoi / Zona Nord;Alquiler;Fotocasa;"{""barrio"": ""Zona Nord"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;2;750.0;https://www.fotocasa.es/es/alquiler/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-ascensor-amueblado/187124351/d;100.0;INMOBILIARIA NORTE;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
1;1;475.0;https://www.fotocasa.es/es/alquiler/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-patio-amueblado/185896735/d;60.0;alpc;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;600.0;https://www.fotocasa.es/es/alquiler/vivienda/alcoy-alcoi/terraza-ascensor-amueblado-television/184227726/d;100.0;Irina;Alcoi / Santa Rosa;Alquiler;Fotocasa;"{""barrio"": ""Santa Rosa"", ""extras"": [], ""municipio"": ""Alcoi"", ""subzona"": null}"
3;1;630.0;https://www.fotocasa.es/es/alquiler/vivienda/alcoy-alcoi/calefaccion-amueblado/164065222/d;80.0;Particular;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
4;2;800.0;https://www.fotocasa.es/es/alquiler/vivienda/alcoy-alcoi/calefaccion-terraza-ascensor-amueblado/183579796/d;130.0;NEXT HOME INMOBILIARIA;Alcoi / Centre - Zona Alta (Zona Alta);Alquiler;Fotocasa;"{""barrio"": ""Centre - Zona Alta"", ""extras"": [""Zona Alta""], ""municipio"": ""Alcoi"", ""subzona"": null}"
